mol_id,smiles,homo,split
gdb_50702,O=CC1NCCN2CC12,-0.2237,val
gdb_88909,O=CC#CCC1CC1O,-0.2602,val
gdb_107579,CCC12CC1OCC2=O,-0.2357,val
gdb_15945,OCC12CCC1CC2,-0.2592,val
gdb_45328,O=C1OC2CN=COC12,-0.2672,val
gdb_111280,CC1C(CO)C2OC12C,-0.2432,val
gdb_115261,N#CC1=CC(CO)CC1,-0.2576,val
gdb_13500,CC(C)C1COC1C,-0.2394,val
gdb_32312,COc1nccoc1=O,-0.2351,val
gdb_35096,C#CC1C=CC=CC=C1,-0.221,val
gdb_93425,CC1COC(=O)C=CN1,-0.2166,val
gdb_29238,Cc1c[nH]c(=O)[nH]c1=O,-0.2402,val
gdb_133803,COCC(O)C(F)(F)F,-0.2674,val
gdb_74391,CC1=CC2(O)C3CC2C13,-0.2132,val
gdb_95803,CC1COCC(C)C1C,-0.2382,val
gdb_73081,O=C1C=CC2NCC12O,-0.2353,val
gdb_30278,CC1COc2[nH]ccc21,-0.1712,val
gdb_101546,CC(CO)NC(=N)C=O,-0.231,val
gdb_6720,CC(O)CCOC=N,-0.258,val
gdb_99690,CC#CC(CO)C(C)=O,-0.2417,val
gdb_98948,C#CC(=N)NC(=O)CO,-0.2472,val
gdb_73018,OC12COC1C21CCO1,-0.2196,val
gdb_23335,O=CC1C2CC1C2=NO,-0.2407,val
gdb_78344,O=C1C2C(O)C2C12CN2,-0.2344,val
gdb_119347,OCCC12C3CC1N2C3,-0.2328,val
gdb_63339,CC1(C)OC(=O)CC1=O,-0.2572,val
gdb_62010,N#CC(N)COC(N)=O,-0.2775,val
gdb_128913,N#CCCc1cn[nH]n1,-0.2782,val
gdb_103502,OCC1(O)C2COCC21,-0.2394,val
gdb_115645,CCC1OCC12CCO2,-0.2453,val
gdb_45384,C#CC12NCC1OC2=N,-0.2429,val
gdb_41998,C1CN=C2OCCN2C1,-0.211,val
gdb_93202,O=C1CC(O)CNC1=O,-0.2427,val
gdb_88939,O=CC(=O)CC1CC1O,-0.2446,val
gdb_68007,CC12CC(C)(C1)C(=N)O2,-0.2517,val
gdb_49098,C#CC1=C(C=O)CCC1,-0.2445,val
gdb_22110,COC(=O)CC(C)=NO,-0.2439,val
gdb_110154,CCC1C(=N)OC1C#N,-0.2897,val
gdb_75242,CC1=CCC2(CC2)OC1,-0.2343,val
gdb_15456,N#CC1=CCOC1=N,-0.2708,val
gdb_13871,CC(O)C1=CCOC1,-0.2306,val
gdb_77265,CC1C(C#N)C1OC=O,-0.2901,val
gdb_126751,CCn1cnn(C)c1=O,-0.2137,val
gdb_113442,CCC1OC12CN(C)C2,-0.2132,val
gdb_24434,c1cc2c([nH]1)NCCN2,-0.1658,val
gdb_131478,OC1CC1c1ccno1,-0.2366,val
gdb_50479,C#CC1=CC(C=O)CC1,-0.2368,val
gdb_119648,OCCC12CC3C1N3C2,-0.2332,val
gdb_76979,O=CC1C(O)C1C1CN1,-0.2392,val
gdb_84345,CC1C(C#N)N=CN1C,-0.2328,val
gdb_48500,O=CC12C3CN4C3C1C42,-0.236,val
gdb_1773,N#CC1(O)CC1N,-0.242,val
gdb_44465,O=C1CC2C3CC2(C3)N1,-0.2433,val
gdb_38935,C1OC2CN3CC(O1)C23,-0.2184,val
gdb_63800,CC1(C)OC2C3CC1C32,-0.2228,val
gdb_25647,CC#Cc1nc(N)co1,-0.198,val
gdb_84414,CN1C=CC(C=O)C1=O,-0.2221,val
gdb_61756,CN(CC=O)C(=O)C=O,-0.2569,val
gdb_41574,C1OC2OC1C1CCC21,-0.2519,val
gdb_73232,CC12OCC1OCC2=O,-0.2365,val
gdb_114379,O=CN1C2CC(CO)C21,-0.2408,val
gdb_3328,OCC1CN2CC12,-0.2311,val
gdb_62712,CC1(C)C2C3COC2C31,-0.2331,val
gdb_70492,C#CC1=CCC2CC12C,-0.2188,val
gdb_22676,OCC1CC(=NO)CO1,-0.254,val
gdb_105701,O=CNCC1(CO)CC1,-0.2512,val
gdb_75274,CC1=CCC2C1C2(C)C,-0.2138,val
gdb_119422,CCOC12CCC1(C)C2,-0.2371,val
gdb_28025,C#CCc1coc(N)c1,-0.1872,val
gdb_106396,OCC12CC(O1)C1CC12,-0.2592,val
gdb_96990,CN=C1NC2COC12C,-0.2242,val
gdb_78451,CC1C2CC1N1C(C)C21,-0.2136,val
gdb_49368,C#CC1CC(=N)N1C=O,-0.2609,val
gdb_106267,CCC12CC(O)(C1)C2=O,-0.237,val
gdb_99036,CN=C(C)NC(=O)CO,-0.2507,val
gdb_107801,COC12CN3C(C1C)C32,-0.2234,val
gdb_131484,OC1CC1c1conn1,-0.249,val
gdb_124030,c1nnnnc1C1CO1,-0.2615,val
gdb_118856,COC1CC1(O)CCO,-0.2274,val
gdb_124529,CC(C)c1ncnnn1,-0.251,val
gdb_41407,C1CC2OCC23OCC13,-0.2482,val
gdb_117524,C#CC(COC)C(C)=O,-0.2458,val
gdb_112839,CCC1CC(O)C2NC12,-0.2354,val
gdb_29462,Nc1c[nH]c2ocnc12,-0.1823,val
gdb_82777,CC1C2CC3C4C2C1N34,-0.2178,val
gdb_110375,CCN1C2C3COC3C21,-0.2182,val
gdb_71779,CC12CC3C4CC1C4C32,-0.2456,val
gdb_90209,CC1OC23CN4C2CC143,-0.218,val
gdb_126748,CCn1cnc(CO)n1,-0.2523,val
gdb_60835,CC(C=O)C(C=O)C=O,-0.2534,val
gdb_101485,COC(C)C1CCOC1,-0.2476,val
gdb_41049,C1CC23C4CC12C1C3N14,-0.2155,val
gdb_74132,CC1=CC(=O)OC(=N)C1,-0.2732,val
gdb_11904,CC1C=CC2(CC2)O1,-0.2093,val
gdb_123443,C1NC1Cc1nnon1,-0.2586,val
gdb_17525,OCC12CC3C(C1)N32,-0.2412,val
gdb_129485,NC(=O)n1cc(N)cn1,-0.2077,val
gdb_70239,N#CC1=CC2(O)CC2C1,-0.2509,val
gdb_72322,CC12CC=C3COC1C32,-0.2174,val
gdb_63329,CC1(C)CC(=O)NC1=O,-0.2555,val
gdb_42592,O=C1C2OC3C1C1C2C31,-0.2267,val
gdb_98675,O=C(CO)C1CC(O)C1,-0.2543,val
gdb_39236,C1CC2CN2CC2NC12,-0.2206,val
gdb_3699,Cc1n[nH]cc1N,-0.1916,val
gdb_23451,CN1C2C=CC(=NO)C21,-0.2314,val
gdb_74818,CC1=CC2NC2(C#N)C1,-0.2478,val
gdb_128866,N#CC#Cc1ncno1,-0.3,val
gdb_53961,CC(O)(C(N)=O)C1CN1,-0.2372,val
gdb_120952,COCC1CC2CC1C2,-0.2497,val
gdb_67449,OC12C3CC=CC1C2O3,-0.2171,val
gdb_97741,OCC#CC1C(O)C1O,-0.2359,val
gdb_66662,C#CC12C3C4C1C4(C)C32,-0.214,val
gdb_78298,CN1C2C1C1(O)CC21O,-0.203,val
gdb_61919,CC(CCC#N)N1CC1,-0.2413,val
gdb_35522,N#CC1CN2CCC1C2,-0.2409,val
gdb_120485,CCCC1OC(C)C1O,-0.2476,val
gdb_132041,O=c1ncoc(F)c1F,-0.2735,val
gdb_60892,CN(C=O)C12CN(C1)C2,-0.2468,val
gdb_28397,Nc1cnc(O)oc1=O,-0.2102,val
gdb_18190,N#CC1N=CN2CC12,-0.2716,val
gdb_57870,CC(O)C(=N)N(C)C=O,-0.2598,val
gdb_94258,N#CC1(C=O)NCC1O,-0.2653,val
gdb_130417,N=c1nc(CN)nn[nH]1,-0.2496,val
gdb_91085,OC1CC2C1=CC1OC12,-0.2425,val
gdb_84501,OC1C=CC2(CC2)C1O,-0.2406,val
gdb_53985,C#CC(C)(C=O)C(C)=O,-0.2522,val
gdb_37715,C1=CC23OC4C2C(C1)C43,-0.2188,val
gdb_53410,CC#CC1CCC2NC12,-0.226,val
gdb_40700,C1NC1C1NC1C1CN1,-0.2331,val
gdb_3239,C1CC1CC1CC1,-0.266,val
gdb_90655,CC1CC2C1C2(O)C=O,-0.2492,val
gdb_24199,c1cc2c(o1)C1CN2C1,-0.1989,val
gdb_38751,C1OC2CC3CC1C3C2,-0.2365,val
gdb_108337,CCC12OCC1C1CC12,-0.2399,val
gdb_65471,O=COC1CC1(O)C=O,-0.2682,val
gdb_5207,CC#Cc1cnc[nH]1,-0.2083,val
gdb_52684,CC#CC(O)C1CC1O,-0.2336,val
gdb_78805,CC1C2C3C(O)C1(C)N23,-0.2452,val
gdb_107427,CCC12NC1CC1OC12,-0.2333,val
gdb_119896,OCCC1=CCOCC1,-0.2357,val
gdb_21986,O=[N+]([O-])c1ncon1,-0.3151,val
gdb_133532,CC1(C(F)(F)F)CCC1,-0.3091,val
gdb_120074,CCOC1C2C3OC2C13,-0.2305,val
gdb_36806,N#CCNCCC1CO1,-0.2505,val
gdb_122025,COCC(O)CCCO,-0.258,val
gdb_115007,COC1CC=CC1(C)O,-0.2438,val
gdb_46099,N#CCC1=CC(=O)NC1,-0.2546,val
gdb_41189,C1CC2CC3(C1)CCC23,-0.2235,val
gdb_131846,OCCN=c1ocno1,-0.2529,val
gdb_52137,O=COCC1=CCOC1,-0.2424,val
gdb_108470,CC1OC2COC12CO,-0.2492,val
gdb_93153,CC1CC=CCOC1=O,-0.2579,val
gdb_53153,CC#CC1C2NC1C2=O,-0.2408,val
gdb_118001,CCCC(N)C(N)C#N,-0.2376,val
gdb_64368,CC1(C)OCCC12CC2,-0.2374,val
gdb_39772,C1CC12C1OC2C2OC21,-0.2371,val
gdb_125189,Cc1[nH]cc2onnc12,-0.2117,val
gdb_47077,O=C1COC2CCC=C12,-0.2371,val
gdb_20126,OC(C1CC1)C1CN1,-0.2371,val
gdb_109,N#CCC#N,-0.3494,val
gdb_34377,C#CC12C=CCC1CC2,-0.243,val
gdb_113853,CCC1OC1C1COC1,-0.2487,val
gdb_32635,CCn1cnc(O)c1O,-0.1766,val
gdb_115361,CCC1C=CC(C)CC1,-0.2351,val
gdb_84131,CC1=CC(C)C2(CC2)C1,-0.2256,val
gdb_40795,C1=CCC(C2CC2)OC1,-0.2408,val
gdb_5795,c1ccn(C2CC2)c1,-0.201,val
gdb_120476,CC1CC(CCO)C1C,-0.2607,val
gdb_93285,CC1CNC(=O)C12CN2,-0.2332,val
gdb_1423,CC(C=O)OC=N,-0.2654,val
gdb_78945,CN1C2C3C1C1(C)C2N31,-0.2182,val
gdb_131791,OCCc1ncnnn1,-0.2562,val
gdb_59700,CC(C)C1OCC1C=O,-0.248,val
gdb_132511,Cc1ccc(F)c(N)n1,-0.2092,val
gdb_58313,CC(C)C(C)OCC#N,-0.2811,val
gdb_19597,OC1C2NC1C1OC21,-0.2462,val
gdb_74898,CC1=CC2NC2CC=C1,-0.2172,val
gdb_52886,CC#CC1(C#N)CC1C,-0.2474,val
gdb_17514,O=CC12CC3C(C1)C32,-0.2488,val
gdb_9277,CC(CO)CNC=O,-0.2505,val
gdb_110016,CC1COC(=N)C1CO,-0.2507,val
gdb_99095,COC(=O)NC(C)C=O,-0.2502,val
gdb_11091,N#CC1CC(C#N)C1,-0.3227,val
gdb_36717,C#CCCC1C=CCO1,-0.2352,val
gdb_93054,CC1CC=CC=CC1=O,-0.2387,val
gdb_42777,O=C1C2CC13OCC3N2,-0.2153,val
gdb_111807,COC1C2CCC1OC2,-0.2326,val
gdb_20666,C#Cc1n[nH]cc1C,-0.2278,val
gdb_108315,CCC12CCC1C(O)C2,-0.2462,val
gdb_99174,CNC(=O)NC1COC1,-0.244,val
gdb_116877,COCC#CC(O)C#N,-0.2706,val
gdb_18179,N#CC1=CCN2CC12,-0.245,val
gdb_48729,O=CC12NC1C1CC2C1,-0.2465,val
gdb_22769,CC1CC(C=O)C1=NO,-0.245,val
gdb_13160,N=C(C=O)N1CCC1,-0.2276,val
gdb_80149,CC1C2N=COCC12C,-0.2276,val
gdb_122572,CCCCC1CC=CC1,-0.2333,val
gdb_96698,CN=C(C#N)OC(C)=O,-0.2917,val
gdb_28334,Oc1cc2n(c1)CCO2,-0.1719,val
gdb_103513,CCC1(O)C=CC2NC21,-0.2375,val
gdb_65815,C#CCCC1(O)COC1,-0.2544,val
gdb_49716,N=C1C2OCC2N1C=O,-0.2581,val
gdb_74522,CC1=NC2(COC2)CO1,-0.2478,val
gdb_29200,Cc1coc(=N)nc1O,-0.2258,val
gdb_104406,CCC1(C)OCOC1C,-0.244,val
gdb_102424,CCC(C#CC#N)OC,-0.2844,val
gdb_32858,CCOc1cc(N)co1,-0.1765,val
gdb_53273,CC#CC1CC1C(N)=O,-0.2293,val
gdb_61422,CC(NC(N)=O)C(N)=O,-0.2314,val
gdb_22003,ON=c1ccncnc1,-0.2276,val
gdb_69638,CC12NC1C1(C=O)CC12,-0.2175,val
gdb_75767,C#CC1(C)OC(=O)C1O,-0.2684,val
gdb_41642,C1=C2C3C(OC1)C1C2C31,-0.2192,val
gdb_95631,CC1CCOC(=N)C1C,-0.2532,val
gdb_96258,CC1OCC=CCCO1,-0.2434,val
gdb_22744,ON=C1CCC2(CC2)C1,-0.2372,val
gdb_65428,C#CCN1CC1(C)C=O,-0.2413,val
gdb_16248,CC1OCCC12CO2,-0.2472,val
gdb_83572,CC1C2COC1OC=N2,-0.2527,val
gdb_25052,C#Cc1c[nH]c(=O)cn1,-0.2268,val
gdb_16163,COC12C=CCC1C2,-0.2275,val
gdb_28306,Cc1cn2c(n1)C=CC2,-0.1969,val
gdb_95282,CC12OCC1CCC2O,-0.2439,val
gdb_86261,C#CC1(C)C(C)CC1C,-0.2484,val
gdb_122381,CCOCC1C2CCN21,-0.2273,val
gdb_71584,CC12CC3C1N=COC32,-0.244,val
gdb_115510,COC1CC(CO)CO1,-0.256,val
gdb_39981,C1C2C3CC4(CO4)C1C23,-0.2512,val
gdb_116662,COC=NC(C#N)C=O,-0.2649,val
gdb_6591,CC12CC(C#N)(C1)C2,-0.3058,val
gdb_107135,CCC12OC1C1(O)CC12,-0.2267,val
gdb_67489,CC12C(C#N)C1C1NC12,-0.225,val
gdb_106460,CCC12CC(C=C1C)C2,-0.2101,val
gdb_107321,O=C1C=CC2OC12CO,-0.2519,val
gdb_395,CCC(O)CO,-0.256,val
gdb_95105,CC1OCC2OC12C#N,-0.2791,val
gdb_103052,C#CC1(OC)C2CCC21,-0.2387,val
gdb_120441,CC1(O)CC(CCO)C1,-0.2521,val
gdb_70564,O=C1COC2CC2(O)C1,-0.2298,val
gdb_28294,Cc1cn2c(n1)CC=C2,-0.2043,val
gdb_23271,ON=C1CC2OC2C1O,-0.2526,val
gdb_110615,CCN1C2C3OC3(C)C21,-0.2247,val
gdb_120712,COCC1CN1C(C)=O,-0.2448,val
gdb_100714,CC(=O)C(O)C(C)CO,-0.2582,val
gdb_76906,OC1C(O)C2OCCC12,-0.2424,val
gdb_55341,CC(=O)C1COC1C=O,-0.2406,val
gdb_67529,CC12C(=O)OC1C1NC12,-0.2439,val
gdb_124861,CC1(c2ccon2)CC1,-0.2502,val
gdb_63404,CC1(C)CN(C=N)C1=O,-0.2445,val
gdb_46718,O=C1CNC2C3NC2C13,-0.2287,val
gdb_93765,CC1=CC(=O)C(C)OC1,-0.2288,val
gdb_22114,CCC(CC(C)C)=NO,-0.2372,val
gdb_25353,N#Cc1c[nH]c(C=O)c1,-0.2567,val
gdb_22085,CC1(C)CCC(=NO)C1,-0.2368,val
gdb_82029,CC1C2CC2C1(O)C=O,-0.2617,val
gdb_97002,CN=C1C=C2NCC2O1,-0.2196,val
gdb_124266,CC(=O)c1conc1C,-0.2587,val
gdb_130619,O=c1cnoncc1=O,-0.2839,val
gdb_66415,CC12C(=O)CN1C2C=O,-0.2488,val
gdb_52780,CC#CC1(C)CC(=O)C1,-0.2369,val
gdb_22349,CC1CC(=O)CC1=NO,-0.2449,val
gdb_1476,COC(C)CC#N,-0.2684,val
gdb_93387,O=C1NCC(O)C2OC12,-0.2497,val
gdb_125559,Cc1nnc(C)n1C=O,-0.2635,val
gdb_115168,COC1CCC(=O)C1C,-0.2353,val
gdb_25145,C#Cc1nc[nH]c(=O)n1,-0.2695,val
gdb_90225,CC1CC23COC12CN3,-0.213,val
gdb_75062,CC1=CNC(=O)C12CC2,-0.2007,val
gdb_10817,CC1C=CC(=O)CO1,-0.2344,val
gdb_43468,N=C1NC(=O)C2CC1C2,-0.2559,val
gdb_97959,CCC#CCOC(C)=N,-0.2475,val
gdb_45623,O=C1CN=C(N2CC2)C1,-0.2353,val
gdb_65230,CC1(C2CCC2=O)CN1,-0.238,val
gdb_37480,C1COC2C(C1)C1NC12,-0.2214,val
gdb_23501,ON=C1C2OC3C1OC23,-0.2461,val
gdb_97484,OCC#CC#CC1CC1,-0.2245,val
gdb_12716,CC12OCC1CC2=O,-0.2321,val
gdb_60410,CC(C)COC1CCC1,-0.2434,val
gdb_121173,CCOC1COC1=NC,-0.2428,val
gdb_74651,CC1=CC2C3CC1C2C3,-0.2176,val
gdb_9437,CC1(C#N)CCC1=O,-0.2638,val
gdb_34713,N#CC1C2C=CC3C1N23,-0.2378,val
gdb_21602,Nc1conc1C=O,-0.2268,val
gdb_30069,Cn1ccnc1CC#N,-0.2323,val
gdb_28923,Nc1nccc(O)c1N,-0.1913,val
gdb_32038,COc1ccnc(=N)o1,-0.2178,val
gdb_77121,O=CC1CC2(CC2)C1O,-0.2447,val
gdb_100642,C#CC(C)(C)C(C)CC,-0.2571,val
gdb_81025,CC12CCOC(C1)C2O,-0.2396,val
gdb_20191,C1CC2OC3C(C1)C23,-0.2241,val
gdb_2293,CCCC1COC1,-0.2413,val
gdb_18959,CCC1C2C3OC2C13,-0.2294,val
gdb_38543,C1COC23CC2OC3=N1,-0.2446,val
gdb_32870,COCc1cc(C)c[nH]1,-0.1929,val
gdb_19883,OC1C2CC3OC3C12,-0.2333,val
gdb_84101,CC1=CC(C)C2CC12O,-0.2197,val
gdb_117764,C#CC(C)(CC)CCC,-0.2565,val
gdb_126404,CCc1cc2n(n1)CC2,-0.2263,val
gdb_104848,CCC1(CC)COC1C,-0.2387,val
gdb_28317,Nc1cn2c(c1N)CC2,-0.1709,val
gdb_50992,N#CCC1(NC=O)CC1,-0.2636,val
gdb_67208,C#CC1C2OC3C1C23O,-0.2326,val
gdb_13752,CC(=O)C1OC1C=O,-0.2588,val
gdb_52603,CC#CC(C)(O)C#CC,-0.2418,val
gdb_119656,CCCC12OC3C1NC32,-0.2348,val
gdb_125662,Cc1n[nH]c2nncn12,-0.2266,val
gdb_72633,N#CC1C2(O)CCC12O,-0.2504,val
gdb_75962,CN1C(=N)CCOC1=O,-0.2593,val
gdb_11752,CCC12CC1C(C)O2,-0.227,val
gdb_87907,CC1OC12CC=CC2O,-0.2421,val
gdb_19064,CN1C2C3CC(O3)C21,-0.2167,val
gdb_73527,OC12C=CNC1=NCC2,-0.2147,val
gdb_97905,N#CC(O)CC#CCO,-0.26,val
gdb_96599,OC1CCCCOCC1,-0.245,val
gdb_123104,CCOCCNC(N)=O,-0.24,val
gdb_40186,C1C2CC3(CN3)COC12,-0.2238,val
gdb_112291,CCC1CC(=O)N2CC12,-0.2476,val
gdb_55684,CC(=O)CC1(O)COC1,-0.2473,val
gdb_59168,CC(C)C1C2OC(C)C21,-0.2303,val
gdb_114401,CCC1NC2C(=N)OC12,-0.2372,val
gdb_23685,O=c1cccc(F)[nH]1,-0.2222,val
gdb_104322,OCC1(O)CCC2CC21,-0.252,val
gdb_71251,CC12CC3CC1(O)CN32,-0.2208,val
gdb_79246,CC1C2N3CC1(C)C23C,-0.2263,val
gdb_107721,CC12CC3N1C3(CO)C2,-0.2448,val
gdb_133534,CC1(C(F)(F)F)CCO1,-0.2645,val
gdb_26742,Nc1c(O)ncn1C=O,-0.217,val
gdb_59646,CC1COC(C(C)O)C1,-0.2484,val
gdb_24418,c1nc2c([nH]1)COCC2,-0.2128,val
gdb_6501,CC(C)OC1(C)CC1,-0.2397,val
gdb_38380,C1C2CC3(C12)C1CCC13,-0.2328,val
gdb_10552,C#CC1(CCO)CC1,-0.242,val
gdb_115565,CC1(C=O)COC1CO,-0.2538,val
gdb_12562,CC1CCCOCC1,-0.2412,val
gdb_109744,CCN1C(C)C1C(N)=O,-0.2185,val
gdb_28542,Nc1ncc(O)nc1O,-0.195,val
gdb_17395,C1CC2(CC3OC32)O1,-0.2393,val
gdb_111539,CC12C(CO)C3CC1C32,-0.2389,val
gdb_77113,N#CC1OC2(CC2)C1O,-0.2554,val
gdb_70929,CC12CC3(C1)OCCC23,-0.2377,val
gdb_68487,OC12CCCCC(C1)C2,-0.2497,val
gdb_124177,CC#Cc1nonc1C,-0.2584,val
gdb_112349,COC1OC(=N)C=C1N,-0.2185,val
gdb_59804,CC(C)N=C1OCC1C,-0.2414,val
gdb_107318,O=C1C=CC2CC12CO,-0.2507,val
gdb_74777,CC1=CC2CC=CC1O2,-0.2261,val
gdb_59826,CC(=O)C#CCN(C)C,-0.2244,val
gdb_15647,O=C1CC=CC1CO,-0.2426,val
gdb_56518,C#CC(C)(N)C(O)C#N,-0.2594,val
gdb_91927,CC1(C)C(O)CC2CN21,-0.2229,val
gdb_77171,N=C1OC(C2CN2)C1N,-0.2472,val
gdb_58535,CC(C)C1(C)OCC1=O,-0.2495,val
gdb_46732,N=C1OCC2C3NC3C12,-0.2357,val
gdb_45227,O=C1OC2CC3OC1C23,-0.2574,val
gdb_58459,CC1CC(O)(C(C)C)C1,-0.2503,val
gdb_108582,CCC12COCC1N2C,-0.2189,val
gdb_130715,C#Cc1cn[nH]c(=O)n1,-0.2641,val
gdb_107282,CCC12NC1C1COC12,-0.2232,val
gdb_25118,O=c1cc[nH]c(=O)cn1,-0.2568,val
gdb_7359,CC(=O)C(O)CCO,-0.2659,val
gdb_15216,CC1C(C#N)C1C=O,-0.2636,val
gdb_58697,CC(C)C1(C#N)CCN1,-0.2439,val
gdb_7622,CC(=O)C1CC(=O)O1,-0.2643,val
gdb_106046,CCC12C(O)C3CC1N32,-0.2416,val
gdb_41507,C1=NCC=C2CCC2O1,-0.2371,val
gdb_6249,CC(=N)NC(=O)C=O,-0.2648,val
gdb_108659,NC1=C(CO)C(=O)CC1,-0.2147,val
gdb_108979,CCC1=CC2CC(C1)C2,-0.2209,val
gdb_132590,Cc1ncc(F)nc1N,-0.2221,val
gdb_25772,CC(=O)c1nc(C)co1,-0.2512,val
gdb_51038,N#CC1(OC=O)CCC1,-0.291,val
gdb_124162,CC#Cc1n[nH]c(O)n1,-0.2251,val
gdb_72686,CC12CCC1(C=O)CO2,-0.249,val
gdb_51911,O=COC=NCC1CN1,-0.264,val
gdb_72878,O=CN1CC2(O)CCC12,-0.2388,val
gdb_107195,OCC12OC1C1C(O)C12,-0.2335,val
gdb_56467,CC(C#N)C(=O)NC=N,-0.2753,val
gdb_38280,C1C2OC1C13CN(C1)C23,-0.2187,val
gdb_34242,N#CC12NC3CC1CC32,-0.2448,val
gdb_66325,CC1(C#N)CCOC=N1,-0.2709,val
gdb_17923,OC1C2COC1CO2,-0.2428,val
gdb_92843,CC1CN=C2OCC2C1,-0.2399,val
gdb_77743,CC1C(=O)C2C(O)C12C,-0.2339,val
gdb_3779,CNc1ccn[nH]1,-0.198,val
gdb_37029,C1=CC23COC2(CC1)C3,-0.2252,val
gdb_89506,CC1CC2(C)OCC=C12,-0.2237,val
gdb_115312,CCC1OCC(C)C1=O,-0.2402,val
gdb_23371,CC(=NO)C(O)C1CC1,-0.2424,val
gdb_107661,CCC12CCCOC1C2,-0.235,val
gdb_128586,COc1ccnoc1=O,-0.2513,val
gdb_129509,NC(=O)n1nn[nH]c1=O,-0.2694,val
gdb_80231,CC1C2OC(=N)C1C2=O,-0.2461,val
gdb_24426,c1cc2c(o1)NCCC2,-0.1808,val
gdb_66215,C#CCCOC1(C)CC1,-0.2501,val
gdb_100394,COC(C)(C=O)CC=O,-0.2503,val
gdb_94832,CC1CCC2(CC2)OC1,-0.2375,val
gdb_115808,COC1COC2(C)CC12,-0.2286,val
gdb_9681,CCC1CC1(C)OC,-0.2424,val
gdb_79537,C#CC12CN1C1C(C)C12,-0.2188,val
gdb_10758,CC(C)(CO)N1CC1,-0.2276,val
gdb_89385,OC1CC2(O)CC2(O)C1,-0.2302,val
gdb_90832,CC1CC2C3C4OC13C24,-0.228,val
gdb_57056,CC(C#N)N1CCC1C,-0.2351,val
gdb_77439,CC12OC(=N)C1(C)C2O,-0.2436,val
gdb_131492,OC1CC1c1ncon1,-0.2474,val
gdb_120124,COCC1C2NC(=O)C12,-0.2472,val
gdb_125249,Cc1cc(CCO)no1,-0.2485,val
gdb_16300,CC1CC2CC12C=O,-0.2431,val
gdb_21440,N=c1oncoc1=O,-0.2859,val
gdb_133831,CC12C3C=C4C(C3)N1C42,-0.1852,val
gdb_59999,CC(O)CC(C)N1CC1,-0.226,val
gdb_9419,CCCCC(C)CC,-0.2945,val
gdb_31195,C#Cc1ncoc1CC,-0.2274,val
gdb_30010,OC1C=Cc2ccoc21,-0.2038,val
gdb_32279,OCc1cnccc1O,-0.2406,val
gdb_2959,C#CC(=O)N1CC1,-0.26,val
gdb_40572,C1CC1C1C2CC3C1N23,-0.2392,val
gdb_128469,COC(C)c1ncno1,-0.276,val
gdb_30285,CC1OCc2[nH]cnc21,-0.2146,val
gdb_18614,OC1C=CC2C(O)C12,-0.2388,val
gdb_28668,C#Cc1cnc(O)nc1,-0.2419,val
gdb_73843,CC1=C(C)C2OCC1O2,-0.2268,val
gdb_104493,COC1(C=O)C2CCC21,-0.2391,val
gdb_105483,CCC1(C(C)=O)CCC1,-0.2355,val
gdb_36149,N#CCC12CCCC1N2,-0.258,val
gdb_70611,CC12CC1COC21CC1,-0.2262,val
gdb_105762,C#CC1(OC)CCOC1,-0.245,val
gdb_94758,C#CC12COC(C)C1O2,-0.2577,val
gdb_90705,CC1CC2C(O)C=CC12,-0.24,val
gdb_113476,OCC1CC12CN1CC12,-0.2238,val
gdb_90146,OC1CC23C=CCC12O3,-0.2389,val
gdb_94200,CC1COC1(C)C1CO1,-0.2424,val
gdb_13695,CN=COC1CC1C,-0.2449,val
gdb_60341,CC(C)OCC(C)(C)O,-0.2495,val
gdb_87504,OC1C2CC1C21CC1O,-0.2521,val
gdb_74926,CC1=CC2CC3C2C13O,-0.2128,val
gdb_96,CC1CCO1,-0.241,val
gdb_119412,CC12CC1(CCO)CO2,-0.2262,val
gdb_105658,N#CC1(CN)OCC1N,-0.2445,val
gdb_121060,COCC1CCC(=O)O1,-0.2638,val
gdb_129224,C#Cc1nn[nH]c(=N)n1,-0.2565,val
gdb_14327,O=C1CC2CCC2O1,-0.264,val
gdb_88379,CC1OC1C(C)(C)C#N,-0.2737,val
gdb_64119,CC1(C)CCC(C)(O)C1,-0.257,val
gdb_7599,CC(O)C1(O)CC1O,-0.247,val
gdb_13521,CC(=O)C1CCN1C,-0.2172,val
gdb_118983,CCCC1(O)C=CCC1,-0.2474,val
gdb_111257,CC12OC1C(CO)C2=O,-0.2477,val
gdb_63987,CC1(O)CC2CCOC21,-0.2405,val
gdb_81924,CC1C(=O)C2NC2C1C,-0.2287,val
gdb_70754,CC12COCOCC1O2,-0.2628,val
gdb_70067,CC12CC(=O)C=CC1O2,-0.2452,val
gdb_46310,O=C1OCC12CNC=N2,-0.2373,val
gdb_79492,N#CC12C(O)C3C1CC32,-0.2781,val
gdb_5630,Nc1cocc1CO,-0.1946,val
gdb_22199,O=CCC(CCO)=NO,-0.245,val
gdb_56409,N#CC(O)C#CC1CC1,-0.2615,val
gdb_94603,NC(=O)OC1CCC1O,-0.2573,val
gdb_79546,CC1C2C3OC3(C#N)C12,-0.275,val
gdb_4073,ON=C1CC2(CC2)C1,-0.2406,val
gdb_75863,N#CC1=CNC(=O)C1O,-0.2517,val
gdb_34686,N#CC1C2C3COC3C12,-0.2689,val
